2026-05-26 16:52:17,916 | root | INFO | Gestionador carregat des de pickle: gestionador.pkl
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,465 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,466 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,467 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,468 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,469 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,470 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,471 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,472 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,473 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,474 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,475 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,476 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,477 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,478 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,479 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,480 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,481 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,482 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,483 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,483 | root | INFO | Similituds trobades per a recomanació simple
