2026-05-26 16:45:01,951 | numexpr.utils | INFO | NumExpr defaulting to 16 threads.
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,454 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,455 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,456 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,457 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,458 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,458 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,458 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,458 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,458 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:10,458 | root | INFO | Similituds trobades per a recomanació simple
